customer_id,transaction_id,card_id,amount,city,country,timestamp,payment_method,device_type,amount_ratio,device_changed,payment_method_changed,city_changed,country_changed,out_hours,amount_abnormal,is_fraud,usual_device,usual_city,usual_country,usual_payment_method
359,9fab5d48-7bf2-4499-8027-ab0c62572d25,340321562627405,311.3463872925242,Béni Mellal,Maroc,2026-08-29T09:49:22,debit_card,Laptop,0.9996895461511152,0,1,0,0,0,0,0,Laptop,Béni Mellal,Maroc,paypal
294,d000bd9f-9ff8-4bfd-9971-0b1dd97ff990,4383019116769,224.4091059525322,Errachidia,Maroc,2026-08-29T15:12:37,bank_transfer,POS Terminal,0.6789727633276567,0,0,0,0,0,0,0,POS Terminal,Errachidia,Maroc,bank_transfer
619,c1fc7578-7ee5-4880-965f-a7bded65256e,630433387275,209.62525406512538,Laâyoune,Maroc,2026-08-29T16:00:15,debit_card,Laptop,0.556332097548377,0,1,0,0,0,0,0,Laptop,Laâyoune,Maroc,paypal
496,0e602e9a-4060-4fe4-ab26-4bfea28ba69b,2705746477984746,405.1697808325509,Al Hoceïma,Maroc,2026-08-29T10:14:26,debit_card,POS Terminal,1.076514752279989,0,0,0,0,0,0,0,POS Terminal,Al Hoceïma,Maroc,debit_card
700,204ba1ff-d559-48fc-abb6-acf193144e6c,213108568756476,465.83379558979544,Guelmim,Maroc,2026-08-29T20:08:12,debit_card,POS Terminal,1.3038040426852493,1,0,0,0,0,0,0,Mobile,Guelmim,Maroc,debit_card
345,6ab94330-0dda-40a7-bb76-90d3926aaf19,3500844312956154,603.5381396065809,Taroudant,Maroc,2026-08-29T19:31:23,bank_transfer,Mobile,1.443839837317004,1,0,0,0,0,0,0,Laptop,Taroudant,Maroc,bank_transfer
594,658a58ae-26ad-41b0-9b6f-581acaecfb65,349053619292682,334.4372036624012,Tanger,Maroc,2026-08-29T06:43:12,debit_card,POS Terminal,0.7421203971504139,0,0,0,0,0,0,0,POS Terminal,Tanger,Maroc,debit_card
310,8df7d3b0-165d-4510-b35f-9f7bb8ab4c2b,3597668672135503,495.26825399419926,Ouarzazate,Espagne,2026-08-29T07:03:30,bank_transfer,Mobile,1.2027269971577685,1,1,0,1,1,0,0,POS Terminal,Ouarzazate,Maroc,debit_card
229,98da6258-1289-4acf-8ba2-224e01c1ff49,4919954441805330,322.79829097272193,Taza,Belgique,2026-08-29T16:55:50,debit_card,Mobile,0.8008682249219646,0,0,0,1,0,0,0,Mobile,Taza,Maroc,debit_card
989,d8bb0001-664c-4ab2-8263-a2f720068628,349566909968299,300.38328289532086,Fès,Maroc,2026-08-29T23:17:59,debit_card,Mobile,0.674730272479023,0,1,0,0,0,0,0,Mobile,Fès,Maroc,bank_transfer
199,2f72373d-b66d-4a86-9301-6ef545f5b9e3,4453298730562,359.10030503286424,Ouarzazate,Maroc,2026-08-29T16:02:57,bank_transfer,Laptop,1.1079614983885848,1,0,0,0,0,0,0,Mobile,Ouarzazate,Maroc,bank_transfer
461,9349857b-7ef7-4ff9-992f-02eaa478307b,4622578422549993,411.2955097794223,Chefchaouen,Maroc,2026-08-29T08:09:55,credit_card,Mobile,1.3838547071972938,0,1,0,0,0,0,0,Mobile,Chefchaouen,Maroc,debit_card
734,3a90ecd2-3b35-4100-8616-3b4adf5a2975,3520853546484830,560.5658997814567,Safi,Maroc,2026-08-29T22:42:57,credit_card,POS Terminal,1.1662783450030636,0,0,0,0,1,0,0,POS Terminal,Safi,Maroc,credit_card
933,312e9abb-f0d6-4b12-acd0-c53871e1d96a,6011770028510321,1596.6563118648814,Taza,Maroc,2026-08-29T18:55:51,bank_transfer,POS Terminal,4.348762963279351,0,0,0,0,0,1,0,POS Terminal,Taza,Maroc,bank_transfer
166,8783c10c-89d5-44ab-b7ca-342ffcccfdd7,180029197762140,340.7996509898706,Taza,Maroc,2026-08-29T13:46:27,bank_transfer,Laptop,0.9332480403783014,1,0,0,0,0,0,0,POS Terminal,Taza,Maroc,bank_transfer
838,74c3c21b-2554-4ef8-bf47-d96eff69e73f,4320584022151748,374.5385652172912,Ouarzazate,Maroc,2026-08-29T03:40:33,paypal,POS Terminal,0.8951213016033336,0,0,1,0,1,0,0,POS Terminal,Béni Mellal,Maroc,paypal
103,82561998-f3fd-49ec-829a-18d60116af21,4083809497904033,326.30789076514833,Rabat,Maroc,2026-08-29T22:04:38,credit_card,Mobile,0.8970612723436571,0,0,0,0,0,0,0,Mobile,Rabat,Maroc,credit_card
650,d278e71c-650e-462e-8156-e76ec36f874e,3502498248943147,487.97556833579625,Taza,Maroc,2026-08-29T16:25:53,debit_card,POS Terminal,1.4412803959216447,0,1,0,0,0,0,0,POS Terminal,Taza,Maroc,credit_card
167,f160616b-8a2f-4944-a6b7-4afca49f4d86,3581064236277221,475.19726092680173,Chefchaouen,Maroc,2026-08-29T14:50:12,bank_transfer,POS Terminal,1.1872363221551803,0,0,0,0,0,0,0,POS Terminal,Chefchaouen,Maroc,bank_transfer
795,db2f161e-4b75-45f3-887d-5691dc94e822,3543448909833443,324.027069955941,Laâyoune,Maroc,2026-08-29T09:54:12,bank_transfer,Mobile,0.7759437816093468,0,1,0,0,0,0,0,Mobile,Laâyoune,Maroc,credit_card
710,d6a98849-610d-4e2a-ba3b-d7ff228dcebe,2328722299137059,396.77747521536844,Agadir,Maroc,2026-08-29T17:57:00,paypal,Laptop,0.9723942643991447,1,0,0,0,0,0,0,POS Terminal,Agadir,Maroc,paypal
921,a260cbc4-cdd8-4e4e-927f-af0920e76382,6572508483833262,365.36066798820934,Fès,Maroc,2026-08-29T02:52:25,paypal,Laptop,0.9317442437523518,0,0,0,0,1,0,0,Laptop,Fès,Maroc,paypal
117,601960ff-b803-4e3f-bec9-89655fed30b9,347391415614259,413.0668515163763,Marrakech,Maroc,2026-08-29T20:52:52,debit_card,Laptop,1.1551652097138,0,0,0,0,0,0,0,Laptop,Marrakech,Maroc,debit_card
341,7247cc30-1bda-4c7c-9ccf-4c8b74025b07,3589564547022846,359.23515001261427,Al Hoceïma,Maroc,2026-08-29T20:02:48,paypal,Laptop,0.7801904590075317,0,0,0,0,0,0,0,Laptop,Al Hoceïma,Maroc,paypal
354,a8465e0b-0292-467e-a964-181bb5f2d8a4,3556985426192054,502.97701728031944,Salé,Portugal,2026-08-29T05:15:51,bank_transfer,POS Terminal,1.3842324774483794,0,0,0,1,1,0,0,POS Terminal,Salé,Maroc,bank_transfer
152,7d51cc18-1844-4378-824f-dd9be192da6e,4747385774148,267.8676234682266,Ifrane,Maroc,2026-08-29T10:35:18,credit_card,Laptop,0.7485271562866967,0,0,0,0,0,0,0,Laptop,Ifrane,Maroc,credit_card
102,95d5a773-0af9-4207-a355-eedf19e7db29,3547477049918778,364.5200615457721,Errachidia,Belgique,2026-08-29T20:30:25,paypal,POS Terminal,1.3307053612603166,0,0,0,1,0,0,0,POS Terminal,Errachidia,Maroc,paypal
207,7b080470-8e66-4eb7-88db-222c0692b40c,6011860749538345,486.1549434226738,Salé,Canada,2026-08-29T16:37:44,credit_card,Laptop,1.3941599239840083,0,0,0,1,0,0,0,Laptop,Salé,Maroc,credit_card
863,2a0ea50c-f4cc-467b-93d8-109c4d82a0f9,6011304623508629,383.13111472598405,Tanger,Maroc,2026-08-29T09:39:54,debit_card,Mobile,1.1753665793646606,0,0,1,0,0,0,0,Mobile,Larache,Maroc,debit_card
114,7eb96f73-1e15-4c55-a2de-ff939d13bca0,4319631671438281,289.0661334713068,Errachidia,Maroc,2026-08-29T13:40:47,debit_card,Mobile,0.9138972190349525,0,1,0,0,0,0,0,Mobile,Errachidia,Maroc,credit_card
364,37d8666c-3959-4038-8c7e-da6e73976767,6011081140646047,279.496919583726,Settat,Maroc,2026-08-29T13:52:45,paypal,Mobile,0.7419949584637152,0,1,0,0,0,0,0,Mobile,Settat,Maroc,credit_card
223,a9a4fd02-f553-4a64-99be-28ef950472c4,572748915475,253.91888106664877,Laâyoune,Maroc,2026-08-29T15:34:34,debit_card,Mobile,0.6829449079809187,0,0,0,0,0,0,0,Mobile,Laâyoune,Maroc,debit_card
658,077f5ccf-948b-4009-a30d-a3bb81a5f853,3516205447955465,4564.911055446664,Taroudant,Maroc,2026-08-29T08:56:58,debit_card,Laptop,9.343866840246967,0,0,0,0,0,1,0,Laptop,Taroudant,Maroc,debit_card
919,db7dd67b-8d99-4554-986d-a8ad7c12096a,3530033682637990,364.5964185742573,Khemisset,Maroc,2026-08-29T13:24:24,bank_transfer,Mobile,0.8379754486422893,0,1,0,0,0,0,0,Mobile,Khemisset,Maroc,credit_card
840,287a8cd6-e974-4a9f-8039-fc8e6f65a574,502099811692,453.2796017515652,Ifrane,Maroc,2026-08-29T13:25:15,credit_card,Mobile,1.0780101255307852,0,0,0,0,0,0,0,Mobile,Ifrane,Maroc,credit_card
410,02257356-e257-49c9-af51-2c384a5e562e,3574159148817400,210.56269950213743,Meknès,Maroc,2026-08-29T18:25:10,paypal,Laptop,0.751677796638607,0,0,0,0,0,0,0,Laptop,Meknès,Maroc,paypal
596,804856f0-630b-470e-98a6-f0f2f0c2c2af,4601280878018343,429.99352270396577,Sidi Kacem,Maroc,2026-08-29T23:52:48,paypal,Mobile,1.12649692629663,0,0,0,0,1,0,0,Mobile,Sidi Kacem,Maroc,paypal
209,cb4659e0-e064-481c-9a4a-3f9527a22f84,3529366796297282,358.1032718508571,Agadir,Maroc,2026-08-29T21:50:43,bank_transfer,Laptop,1.131524756646343,1,0,0,0,0,0,0,Mobile,Agadir,Maroc,bank_transfer
236,64ca4edd-ba59-475d-a859-d85c85f21bc0,371847621189369,476.5693995296805,Sidi Kacem,Maroc,2026-08-29T14:07:22,debit_card,Mobile,1.0542134455049637,0,0,0,0,0,0,0,Mobile,Sidi Kacem,Maroc,debit_card
420,d257c92d-47f0-4063-b693-d5f583f5c7e3,180070218840796,240.0168580538891,Salé,Maroc,2026-08-29T19:01:53,credit_card,Mobile,0.6737299246237299,0,0,0,0,0,0,0,Mobile,Salé,Maroc,credit_card
329,7ef33380-5cb6-456b-abab-c90431557381,4794112651528182008,557.1173296723723,Safi,Allemagne,2026-08-29T21:56:27,credit_card,Laptop,1.3235243941614787,0,0,0,1,0,0,0,Laptop,Safi,Maroc,credit_card
99,1a8ce21c-7b8d-4186-8840-e7f40e305ed9,6011718410534854,302.4516503332225,Kénitra,Maroc,2026-08-29T20:57:56,paypal,Laptop,0.9501499649881904,0,0,0,0,0,0,0,Laptop,Kénitra,Maroc,paypal
802,eab99a89-9b2c-4161-bf27-de05af0db38d,4995173970051,311.6229116900842,Taza,Maroc,2026-08-29T15:02:11,bank_transfer,Laptop,0.8728835721015462,0,0,0,0,0,0,0,Laptop,Taza,Maroc,bank_transfer
1000,d61809cd-922f-424a-926b-83517b860117,6596329162082986,245.61429434708512,El Jadida,Maroc,2026-08-29T17:01:57,bank_transfer,POS Terminal,0.9251394570295784,0,1,0,0,0,0,0,POS Terminal,El Jadida,Maroc,credit_card
294,40240deb-e8e4-439d-90a5-20c2305f1209,2619892003964722,340.25057753466456,Safi,Maroc,2026-08-29T11:39:14,debit_card,Mobile,1.0294630152013913,1,1,1,0,0,0,0,POS Terminal,Errachidia,Maroc,bank_transfer
839,628e88e2-926d-4e64-9d65-2d5050343331,2708396322468201,335.47488203500797,Nador,Maroc,2026-08-29T14:09:41,credit_card,Laptop,1.13204769603102,0,0,0,0,0,0,0,Laptop,Nador,Maroc,credit_card
652,2b58cbf5-18b6-43b0-b9f1-437a28722291,5287807470072282,449.34024045034255,Chefchaouen,Maroc,2026-08-29T13:31:06,paypal,Mobile,1.005449807249871,0,0,0,0,0,0,0,Mobile,Chefchaouen,Maroc,paypal
499,f555b5fc-aa6f-4c96-b09d-9c420fbcc91c,4306806969735672,310.8728763298667,Larache,Maroc,2026-08-29T21:24:36,paypal,Mobile,0.9539917099595611,1,0,0,0,0,0,0,Laptop,Larache,Maroc,paypal
217,24347af3-b075-4240-830c-84e0d8909b32,3509129585134882,365.53977923442096,Casablanca,Maroc,2026-08-29T17:48:35,credit_card,Mobile,0.986477910630373,0,1,0,0,0,0,0,Mobile,Casablanca,Maroc,bank_transfer
179,857545e7-f2f6-4737-a328-3202ef92d6a9,4663451255291846,241.0691483729434,Laâyoune,Tunisie,2026-08-29T23:53:25,credit_card,POS Terminal,0.7397276086513928,1,0,0,1,1,0,1,Mobile,Laâyoune,Maroc,credit_card
444,14dded6d-202a-45c0-ad4f-8805c8aed410,6525045263694729,490.39931069688845,Meknès,Maroc,2026-08-29T10:19:31,debit_card,Laptop,1.3754994890798673,0,0,0,0,0,0,0,Laptop,Meknès,Maroc,debit_card
755,d4850293-bd69-42e6-b70b-981aabf69c03,4903038238400659,287.97342267179954,Ouarzazate,Maroc,2026-08-29T20:29:51,bank_transfer,Laptop,0.9380522367371497,0,0,0,0,0,0,0,Laptop,Ouarzazate,Maroc,bank_transfer
216,ce3ba004-0dd2-41ee-a034-dcd7e7a2cbac,6011669317078364,291.6910997017952,Marrakech,Maroc,2026-08-29T10:54:50,credit_card,POS Terminal,0.834392600277357,0,0,0,0,0,0,0,POS Terminal,Marrakech,Maroc,credit_card
238,a30b2550-9ffc-4f33-bd71-f3394afa1d2c,349436675570218,1536.955345570791,Guelmim,Maroc,2026-08-29T02:56:21,paypal,Laptop,4.360295176565295,1,0,0,0,1,1,1,Mobile,Guelmim,Maroc,paypal
726,7ac9ca24-4744-4192-a371-a032e07d0a81,3511728111046837,264.7923588169222,Berrechid,Maroc,2026-08-29T11:57:39,debit_card,POS Terminal,0.7941637245707417,0,0,0,0,0,0,0,POS Terminal,Berrechid,Maroc,debit_card
837,b692f8eb-1a14-4395-a6f0-6a0e0222adce,4637208389325,438.79151285536864,Taza,Côte d'Ivoire,2026-08-29T12:55:51,bank_transfer,POS Terminal,1.3712559045459998,0,1,0,1,0,0,0,POS Terminal,Taza,Maroc,debit_card
236,22b5f1a2-e810-4356-8357-2e1dff3b806c,676153128761,445.7024013332117,Sidi Kacem,Maroc,2026-08-29T22:40:21,debit_card,Mobile,0.9859329294810467,0,0,0,0,0,0,0,Mobile,Sidi Kacem,Maroc,debit_card
323,b84a610e-283f-4fd0-900c-dc6dd450c5fc,3567573421284360,442.12810192798116,Tétouan,Maroc,2026-08-29T21:18:39,paypal,POS Terminal,0.9321752677258729,0,0,0,0,0,0,0,POS Terminal,Tétouan,Maroc,paypal
245,c07aa36c-8ac2-4090-9a45-3d5b2c97ba58,4040965754566568,428.87232008388565,Tanger,Maroc,2026-08-29T10:44:08,credit_card,Mobile,1.0726146206325902,0,0,0,0,0,0,0,Mobile,Tanger,Maroc,credit_card
31,204d3871-6361-48af-a0a6-b3d47cbd2d5c,4734298331339015,338.21710766126637,Al Hoceïma,Portugal,2026-08-29T15:55:32,bank_transfer,POS Terminal,0.9113798793940984,0,0,0,1,0,0,0,POS Terminal,Al Hoceïma,Maroc,bank_transfer
942,30167e0e-f208-4deb-832a-2d078b66a6ac,2285385617053928,555.3917186374618,Errachidia,Algérie,2026-08-29T08:37:36,debit_card,POS Terminal,1.4148732078844852,0,0,0,1,0,0,0,POS Terminal,Errachidia,Maroc,debit_card
361,ce9677bf-0e11-4e16-bda3-0996c90c53b7,4654815989188612575,3440.5467381023373,Azrou,Belgique,2026-08-29T01:22:29,credit_card,Laptop,6.465607500935959,1,0,1,1,1,1,1,Mobile,Berrechid,Maroc,credit_card
59,1966d06a-9705-446b-93b6-0df71046fa85,4756728472239080,344.21305500859376,Tiznit,Maroc,2026-08-29T03:33:42,paypal,POS Terminal,1.0254143254175492,1,0,0,0,1,0,0,Mobile,Tiznit,Maroc,paypal
501,90772250-d5f1-4408-b77f-345b667b4a59,3525348669457288,385.01158488616875,Tanger,Maroc,2026-08-29T19:52:28,credit_card,Laptop,1.1494269565180477,1,0,0,0,0,0,0,POS Terminal,Tanger,Maroc,credit_card
795,fd4ed1de-f55e-4be1-ab44-f623861b2c8a,378893841362272,1507.7477475026799,Laâyoune,Maroc,2026-08-29T22:17:37,debit_card,Mobile,3.610585649739952,0,1,0,0,0,1,0,Mobile,Laâyoune,Maroc,credit_card
542,fc6ea900-60c4-4349-a5a4-ad28658b3033,4460351121407005553,674.5038662360955,Laâyoune,Maroc,2026-08-29T12:27:38,debit_card,Laptop,1.1944921708520766,0,0,0,0,0,0,0,Laptop,Laâyoune,Maroc,debit_card
306,946b7f14-7fc7-433b-9a30-dc0cb7584111,676268074595,452.85793114527524,Guelmim,Maroc,2026-08-29T08:06:25,paypal,Mobile,1.313539059555373,0,0,1,0,0,0,0,Mobile,Agadir,Maroc,paypal
787,c76b8fc0-73ae-41f0-8d8e-56763c8ac460,348949834316597,333.9154200148374,Mohammédia,Maroc,2026-08-29T17:21:29,bank_transfer,Laptop,0.9004526167669289,0,1,0,0,0,0,0,Laptop,Mohammédia,Maroc,debit_card
230,61ca1617-a254-414e-bd67-606a5a61b0eb,639083499082,267.1068505038779,El Jadida,Turquie,2026-08-29T08:15:11,credit_card,Laptop,0.8666835219618285,0,0,0,1,0,0,0,Laptop,El Jadida,Maroc,credit_card
401,eb3d772a-0635-4b61-b57d-9083a3bd0498,503807203453,466.2601604559575,Mohammédia,Maroc,2026-08-29T19:52:54,paypal,POS Terminal,1.005217687997769,0,0,0,0,0,0,0,POS Terminal,Mohammédia,Maroc,paypal
446,bf33a53f-e2ba-40fe-8fbd-e2c5f744b522,4675188497338,511.09791520167465,Nador,Maroc,2026-08-29T02:12:20,debit_card,Laptop,1.3794433942275388,1,0,1,0,1,0,1,Mobile,Tiznit,Maroc,debit_card
701,b0ba5ac0-8eb5-49db-ad96-9e1abd30cb99,3551257071664398,281.25280035986515,Essaouira,Maroc,2026-08-29T20:45:56,credit_card,POS Terminal,0.8126098878535954,0,0,0,0,0,0,0,POS Terminal,Essaouira,Maroc,credit_card
19,0cd03357-331c-4fb7-9924-3f08a539fd3d,3511018633219744,1397.6790499419376,El Jadida,Maroc,2026-08-29T17:25:37,debit_card,POS Terminal,3.863380879716119,0,1,1,0,0,1,0,POS Terminal,Azrou,Maroc,credit_card
699,9c619aac-e5dd-4ec2-9373-28f66d3af16d,4146582383723396,1358.8565965286796,Taroudant,Maroc,2026-08-29T11:28:25,paypal,POS Terminal,3.413404984055661,0,0,0,0,0,1,0,POS Terminal,Taroudant,Maroc,paypal
473,9ce16b1a-e3e0-4421-83f4-aa8331e270a6,676367316236,376.17158511170686,Fès,Maroc,2026-08-29T19:01:21,bank_transfer,Mobile,1.2815829734464828,0,1,0,0,0,0,0,Mobile,Fès,Maroc,debit_card
139,671faa33-3fbc-4fbd-9d19-e5f13763b17c,36776161217206,514.6197487543297,Sidi Kacem,Maroc,2026-08-29T17:02:42,debit_card,Mobile,1.5271245391510613,0,1,0,0,0,0,0,Mobile,Sidi Kacem,Maroc,paypal
740,e672f9a2-50b2-4162-a595-753fa2b49cb2,213116489588209,305.3903196285061,Essaouira,Chine,2026-08-29T06:09:09,debit_card,Laptop,0.9637830208847633,1,0,1,1,0,0,1,POS Terminal,Ouarzazate,Maroc,debit_card
102,37eb9ca4-64f3-46e7-a03a-063204f09a45,371498209259081,304.3629537825504,Errachidia,Maroc,2026-08-29T15:10:35,paypal,POS Terminal,1.1110977339627397,0,0,0,0,0,0,0,POS Terminal,Errachidia,Maroc,paypal
512,55132bfc-5f3d-482f-a853-6e6b8d00c78a,213145684077189,385.7011482963262,Khouribga,Maroc,2026-08-29T23:13:27,bank_transfer,Laptop,1.1210187449109954,0,0,0,0,0,0,0,Laptop,Khouribga,Maroc,bank_transfer
437,7d9637b2-c80b-496d-b6e1-4cb8eb1e36ce,6583228522664704,218.222343439925,Casablanca,Maroc,2026-08-29T16:42:54,bank_transfer,Laptop,0.6719939810965394,1,0,0,0,0,0,0,POS Terminal,Casablanca,Maroc,bank_transfer
379,bf481dda-5f6c-4d63-80f2-13b267407fbc,3512209803681792,542.4385690577107,Ouarzazate,Maroc,2026-08-29T08:17:40,credit_card,Mobile,1.19922373226424,0,0,0,0,0,0,0,Mobile,Ouarzazate,Maroc,credit_card
350,bdfc4207-cd10-45e7-a06a-ce9b065826c6,30272925763079,250.2347290735801,Safi,Maroc,2026-08-29T21:15:49,credit_card,Mobile,0.833137779338517,0,1,0,0,0,0,0,Mobile,Safi,Maroc,bank_transfer
126,281a444a-1cbc-46c0-acde-b5d8b43d5283,503809187779,2242.4229417653223,Azrou,France,2026-08-29T15:38:57,paypal,POS Terminal,5.121183653272295,1,0,1,1,0,1,1,Laptop,Ouarzazate,Maroc,paypal
763,c6023144-3f42-4b9d-b37c-54578df48c30,213144205716037,619.955224306379,Guelmim,Turquie,2026-08-29T21:32:27,debit_card,Mobile,1.3451637635138374,0,0,0,1,0,0,0,Mobile,Guelmim,Maroc,debit_card
381,66f52d56-00ac-41d8-9dcd-06aaab1f7cff,6574403154138779,346.933367442672,Khemisset,Maroc,2026-08-29T06:47:02,paypal,POS Terminal,0.94861626084712,0,0,0,0,0,0,0,POS Terminal,Khemisset,Maroc,paypal
118,84a6676d-b151-41a9-997a-284167b1e29b,5297049682463466,307.5816647148862,Agadir,Maroc,2026-08-29T14:49:47,bank_transfer,Laptop,0.7921551997156844,0,1,0,0,0,0,0,Laptop,Agadir,Maroc,credit_card
194,e675f109-6f72-4d10-87c6-dff131e0ac97,4469880180968353134,309.72264559307564,Berrechid,Maroc,2026-08-29T00:49:46,debit_card,Mobile,0.9674309899723327,0,1,0,0,1,0,0,Mobile,Berrechid,Maroc,credit_card
803,c0e64d0e-c526-4665-9c66-c32a8b3efedd,4796824919105463,421.2818983304212,Marrakech,Maroc,2026-08-29T15:29:52,credit_card,Mobile,0.9591344043093321,0,0,0,0,0,0,0,Mobile,Marrakech,Maroc,credit_card
699,e929746d-897b-4e7e-a956-bac61cf729b5,4288836184702,434.3231792533792,Taroudant,Qatar,2026-08-29T10:17:41,paypal,POS Terminal,1.0910061507164306,0,0,0,1,0,0,0,POS Terminal,Taroudant,Maroc,paypal
72,e6081e08-034e-464d-affe-4806efcc9cd4,4095586925220,507.307337180982,Mohammédia,Maroc,2026-08-29T12:58:06,paypal,POS Terminal,1.410590764405832,0,0,0,0,0,0,0,POS Terminal,Mohammédia,Maroc,paypal
616,13768d16-afd7-45cf-8a11-732e7613fe5c,4352745766850347,311.2922345387208,Fès,Maroc,2026-08-29T10:36:34,paypal,POS Terminal,0.955268980079047,0,0,0,0,0,0,0,POS Terminal,Fès,Maroc,paypal
528,ae3c4eab-93df-4de1-9b0f-f0b5ffba897d,5204308080272867,312.1627562529669,Nador,Maroc,2026-08-29T11:42:48,debit_card,Mobile,0.9021903869685919,0,0,1,0,0,0,0,Mobile,Tiznit,Maroc,debit_card
429,8687d1c4-f727-480a-82a7-3d2529b1b542,6011638659043252,294.1909163565062,Tanger,Maroc,2026-08-29T17:54:59,bank_transfer,Laptop,0.692038767017941,1,0,0,0,0,0,0,POS Terminal,Tanger,Maroc,bank_transfer
643,b2b216a3-1c23-4658-ade3-3fac39141388,4444323178892206,370.2047153256005,Salé,Maroc,2026-08-29T20:18:52,credit_card,Laptop,0.9543206326055195,0,0,0,0,0,0,0,Laptop,Salé,Maroc,credit_card
107,5460d389-b9e2-4a82-a72b-53697a4b53b4,180033265704695,371.94868041787066,Tétouan,Maroc,2026-08-29T20:28:58,paypal,Mobile,0.9857052501622348,0,1,0,0,0,0,0,Mobile,Tétouan,Maroc,debit_card
17,d239a6b7-7fb5-41eb-a31f-c000255b7ec0,4653124782634,314.9259005079987,Salé,Maroc,2026-08-29T16:23:22,bank_transfer,Laptop,0.7685470299166596,0,0,0,0,0,0,0,Laptop,Salé,Maroc,bank_transfer
80,92e5a65c-d9ef-4e99-bb7c-19eff0621c69,6530652654918626,446.24059495184054,Khemisset,Maroc,2026-08-29T11:49:38,paypal,Mobile,1.1358219655295971,0,0,0,0,0,0,0,Mobile,Khemisset,Maroc,paypal
300,cecfac3d-f571-484f-853c-76e6facc1b54,3528955773701232,286.99656246582447,Settat,Maroc,2026-08-29T14:00:57,bank_transfer,Mobile,0.9440847374875504,0,0,0,0,0,0,0,Mobile,Settat,Maroc,bank_transfer
19,65bc893f-15ab-456c-8de7-ee8fe942a943,502098375582,545.108443906821,Azrou,Maroc,2026-08-29T21:53:17,paypal,POS Terminal,1.5067561752813743,0,1,0,0,1,0,0,POS Terminal,Azrou,Maroc,credit_card
884,096f50a3-9701-4775-91ed-2b4b69a05555,6586678171351366,226.5351002853521,Larache,Maroc,2026-08-29T10:57:27,credit_card,POS Terminal,0.787116191490833,1,0,0,0,0,0,0,Laptop,Larache,Maroc,credit_card
162,69d38740-8f89-4a71-af6e-35db8a6f1e65,30299941180186,441.9035983973385,Kénitra,Maroc,2026-08-29T19:29:15,bank_transfer,Mobile,0.9922339107472868,0,1,1,0,0,0,0,Mobile,Dakhla,Maroc,credit_card
452,41aaa8b7-7050-471f-b454-e30231cf875b,30337023074487,352.2944299585238,Safi,Maroc,2026-08-29T12:25:30,credit_card,POS Terminal,1.0479309516906707,1,0,1,0,0,0,0,Laptop,Kénitra,Maroc,credit_card
350,e897484b-d93e-4d2f-a45c-6f3ea77031d2,3594903814473824,322.8232951390972,Safi,États-Unis,2026-08-29T14:45:13,bank_transfer,Mobile,1.0748159706954385,0,0,0,1,0,0,0,Mobile,Safi,Maroc,bank_transfer
352,0ab1fb50-1849-461e-966a-1eaed25f8ae1,4014863316063508207,269.84619431443014,Laâyoune,Maroc,2026-08-29T03:49:00,credit_card,Laptop,0.7412262216647223,0,0,0,0,1,0,0,Laptop,Laâyoune,Maroc,credit_card
609,a2ebb7b1-2181-4c41-9678-4d189e31d982,4046390832694486,447.23287487590534,Mohammédia,Maroc,2026-08-29T00:41:05,credit_card,Laptop,1.2085007143028732,0,1,0,0,1,0,0,Laptop,Mohammédia,Maroc,debit_card
805,d4f7e411-4adc-48f7-b69a-f46880ecf4da,5395976022567310,404.42377552796364,Berrechid,Maroc,2026-08-29T12:58:17,credit_card,POS Terminal,1.2596318369727437,0,0,0,0,0,0,0,POS Terminal,Berrechid,Maroc,credit_card
345,b02e4953-23c3-41be-b8cf-8af6df22a95b,4341039747193041,373.7215037870313,Taroudant,Maroc,2026-08-29T18:37:11,bank_transfer,POS Terminal,0.8940511954745233,1,0,0,0,0,0,0,Laptop,Taroudant,Maroc,bank_transfer
12,7e51d7e3-26aa-4c55-a286-2486e0200a6c,4448309704682258,314.5610857634037,Mohammédia,Maroc,2026-08-29T18:31:41,bank_transfer,POS Terminal,0.9271505352283865,0,1,1,0,0,0,0,POS Terminal,Khouribga,Maroc,paypal
126,fb8fe2a8-8821-4c1c-803c-f62350d12c6c,572773407091,353.26739960231976,Ouarzazate,Côte d'Ivoire,2026-08-29T10:45:01,paypal,Laptop,0.8067823417170272,0,0,0,1,0,0,0,Laptop,Ouarzazate,Maroc,paypal
694,2307c81e-f9a8-4401-a129-e89c3b0f1e44,30411120219699,410.4610161639724,Béni Mellal,Maroc,2026-08-29T12:34:05,bank_transfer,POS Terminal,1.1218869054066323,0,1,0,0,0,0,0,POS Terminal,Béni Mellal,Maroc,debit_card
443,e73ba3e1-165b-485f-9828-ea51c93a78cb,3574078889089500,535.9610497629834,Sidi Kacem,Maroc,2026-08-29T16:25:07,bank_transfer,Laptop,1.4123252518987037,0,0,0,0,0,0,0,Laptop,Sidi Kacem,Maroc,bank_transfer
982,80964068-4ad9-4b9a-b7f8-0179d4e5e6fa,2634438372515058,569.4067645726125,Essaouira,Maroc,2026-08-29T16:24:34,credit_card,Mobile,1.3271484764884331,0,0,0,0,0,0,0,Mobile,Essaouira,Maroc,credit_card
